iTx 	 iRx    ichrec  ifreq 	 sig_misfit   x       y      z
16 	 1 	 Ex 	 1 	 3.930894e+00 	 -1.800000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 2 	 Ex 	 1 	 3.805549e+00 	 -1.560000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 3 	 Ex 	 1 	 3.379479e+00 	 -1.320000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 4 	 Ex 	 1 	 3.647865e+00 	 -1.080000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 5 	 Ex 	 1 	 1.184677e+00 	 -8.400000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 6 	 Ex 	 1 	 3.110667e+00 	 -6.000000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 7 	 Ex 	 1 	 1.356400e+00 	 -3.600000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 8 	 Ex 	 1 	 4.386806e+00 	 -1.200000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 9 	 Ex 	 1 	 5.547457e+00 	 1.200000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 10 	 Ex 	 1 	 4.484285e+00 	 3.600000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 11 	 Ex 	 1 	 4.433470e+00 	 6.000000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 12 	 Ex 	 1 	 4.091984e+00 	 8.400000e+02 	 -1.800000e+03 	 2.000000e+00
16 	 13 	 Ex 	 1 	 9.127355e-01 	 1.080000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 14 	 Ex 	 1 	 3.179517e+00 	 1.320000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 15 	 Ex 	 1 	 1.190037e+00 	 1.560000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 16 	 Ex 	 1 	 6.830404e-01 	 1.800000e+03 	 -1.800000e+03 	 2.000000e+00
16 	 17 	 Ex 	 1 	 7.283283e+00 	 -1.800000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 18 	 Ex 	 1 	 6.092247e+00 	 -1.560000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 19 	 Ex 	 1 	 6.499680e+00 	 -1.320000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 20 	 Ex 	 1 	 5.092649e+00 	 -1.080000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 21 	 Ex 	 1 	 4.588510e+00 	 -8.400000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 22 	 Ex 	 1 	 1.408399e+00 	 -6.000000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 23 	 Ex 	 1 	 1.583614e+00 	 -3.600000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 24 	 Ex 	 1 	 2.211315e+00 	 -1.200000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 25 	 Ex 	 1 	 5.403268e+00 	 1.200000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 26 	 Ex 	 1 	 5.575247e+00 	 3.600000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 27 	 Ex 	 1 	 5.048351e+00 	 6.000000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 28 	 Ex 	 1 	 3.735383e+00 	 8.400000e+02 	 -1.560000e+03 	 2.000000e+00
16 	 29 	 Ex 	 1 	 3.403545e+00 	 1.080000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 30 	 Ex 	 1 	 1.938769e+00 	 1.320000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 31 	 Ex 	 1 	 1.705676e+00 	 1.560000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 32 	 Ex 	 1 	 1.882432e+00 	 1.800000e+03 	 -1.560000e+03 	 2.000000e+00
16 	 33 	 Ex 	 1 	 5.281034e+00 	 -1.800000e+03 	 -1.320000e+03 	 2.000000e+00
16 	 34 	 Ex 	 1 	 7.702718e+00 	 -1.560000e+03 	 -1.320000e+03 	 2.000000e+00
16 	 35 	 Ex 	 1 	 5.098263e+00 	 -1.320000e+03 	 -1.320000e+03 	 2.000000e+00
16 	 36 	 Ex 	 1 	 5.687275e+00 	 -1.080000e+03 	 -1.320000e+03 	 2.000000e+00
16 	 37 	 Ex 	 1 	 3.732812e+00 	 -8.400000e+02 	 -1.320000e+03 	 2.000000e+00
16 	 38 	 Ex 	 1 	 1.127546e+00 	 -6.000000e+02 	 -1.320000e+03 	 2.000000e+00
16 	 39 	 Ex 	 1 	 3.081795e+00 	 -3.600000e+02 	 -1.320000e+03 	 2.000000e+00
