iTx 	 iRx    chrec  ifreq 	 emf_real 	 emf_imag
8 	 1 	 Ex 	 1 	 -2.732232e-15 	 1.621887e-15
8 	 2 	 Ex 	 1 	 -2.728350e-15 	 1.566079e-15
8 	 3 	 Ex 	 1 	 -2.724879e-15 	 1.498440e-15
8 	 4 	 Ex 	 1 	 -2.723148e-15 	 1.415842e-15
8 	 5 	 Ex 	 1 	 -2.723976e-15 	 1.315216e-15
8 	 6 	 Ex 	 1 	 -2.729209e-15 	 1.195485e-15
8 	 7 	 Ex 	 1 	 -2.739890e-15 	 1.055417e-15
8 	 8 	 Ex 	 1 	 -2.759239e-15 	 8.924056e-16
8 	 9 	 Ex 	 1 	 -2.790131e-15 	 7.006457e-16
8 	 10 	 Ex 	 1 	 -2.834637e-15 	 4.885054e-16
8 	 11 	 Ex 	 1 	 -2.896305e-15 	 2.624492e-16
8 	 12 	 Ex 	 1 	 -2.973578e-15 	 2.238327e-17
8 	 13 	 Ex 	 1 	 -3.064572e-15 	 -2.278541e-16
8 	 14 	 Ex 	 1 	 -3.173815e-15 	 -4.935951e-16
8 	 15 	 Ex 	 1 	 -3.303090e-15 	 -7.778477e-16
8 	 16 	 Ex 	 1 	 -3.458746e-15 	 -1.083746e-15
8 	 17 	 Ex 	 1 	 -3.645626e-15 	 -1.416097e-15
8 	 18 	 Ex 	 1 	 -3.870030e-15 	 -1.772887e-15
8 	 19 	 Ex 	 1 	 -4.142482e-15 	 -2.162048e-15
8 	 20 	 Ex 	 1 	 -4.455155e-15 	 -2.558543e-15
8 	 21 	 Ex 	 1 	 -4.803802e-15 	 -2.938887e-15
8 	 22 	 Ex 	 1 	 -5.188213e-15 	 -3.306358e-15
8 	 23 	 Ex 	 1 	 -5.602614e-15 	 -3.655595e-15
8 	 24 	 Ex 	 1 	 -6.059449e-15 	 -3.989039e-15
8 	 25 	 Ex 	 1 	 -6.567512e-15 	 -4.311124e-15
8 	 26 	 Ex 	 1 	 -7.131978e-15 	 -4.610510e-15
8 	 27 	 Ex 	 1 	 -7.775843e-15 	 -4.891606e-15
8 	 28 	 Ex 	 1 	 -8.454440e-15 	 -5.111593e-15
8 	 29 	 Ex 	 1 	 -9.131532e-15 	 -5.227352e-15
8 	 30 	 Ex 	 1 	 -9.804839e-15 	 -5.244195e-15
8 	 31 	 Ex 	 1 	 -1.045846e-14 	 -5.158663e-15
8 	 32 	 Ex 	 1 	 -1.109702e-14 	 -4.953942e-15
8 	 33 	 Ex 	 1 	 -1.172644e-14 	 -4.620993e-15
8 	 34 	 Ex 	 1 	 -1.232692e-14 	 -4.133033e-15
8 	 35 	 Ex 	 1 	 -1.292778e-14 	 -3.473621e-15
8 	 36 	 Ex 	 1 	 -1.338760e-14 	 -2.602682e-15
8 	 37 	 Ex 	 1 	 -1.357995e-14 	 -1.469969e-15
8 	 38 	 Ex 	 1 	 -1.348920e-14 	 -8.954917e-17
8 	 39 	 Ex 	 1 	 -1.307695e-14 	 1.532465e-15
8 	 40 	 Ex 	 1 	 -1.228510e-14 	 3.422456e-15
8 	 41 	 Ex 	 1 	 -1.108204e-14 	 5.590380e-15
8 	 42 	 Ex 	 1 	 -9.349961e-15 	 8.079395e-15
8 	 43 	 Ex 	 1 	 -7.062601e-15 	 1.096732e-14
8 	 44 	 Ex 	 1 	 -3.913760e-15 	 1.416012e-14
8 	 45 	 Ex 	 1 	 4.030321e-16 	 1.760305e-14
8 	 46 	 Ex 	 1 	 5.913217e-15 	 2.125606e-14
8 	 47 	 Ex 	 1 	 1.264434e-14 	 2.505370e-14
8 	 48 	 Ex 	 1 	 2.089657e-14 	 2.901739e-14
8 	 49 	 Ex 	 1 	 3.085073e-14 	 3.327994e-14
8 	 50 	 Ex 	 1 	 4.289244e-14 	 3.744171e-14
8 	 51 	 Ex 	 1 	 5.750035e-14 	 4.119872e-14
8 	 52 	 Ex 	 1 	 7.457620e-14 	 4.439685e-14
8 	 53 	 Ex 	 1 	 9.404259e-14 	 4.685493e-14
8 	 54 	 Ex 	 1 	 1.163156e-13 	 4.835014e-14
8 	 55 	 Ex 	 1 	 1.416694e-13 	 4.871019e-14
8 	 56 	 Ex 	 1 	 1.704525e-13 	 4.760234e-14
8 	 57 	 Ex 	 1 	 2.028984e-13 	 4.476081e-14
8 	 58 	 Ex 	 1 	 2.396271e-13 	 3.981233e-14
8 	 59 	 Ex 	 1 	 2.815366e-13 	 3.257239e-14
8 	 60 	 Ex 	 1 	 3.280267e-13 	 2.220888e-14
8 	 61 	 Ex 	 1 	 3.791573e-13 	 7.729896e-15
8 	 62 	 Ex 	 1 	 4.338457e-13 	 -1.056981e-14
8 	 63 	 Ex 	 1 	 4.908544e-13 	 -3.262320e-14
8 	 64 	 Ex 	 1 	 5.507087e-13 	 -5.873901e-14
8 	 65 	 Ex 	 1 	 6.137496e-13 	 -8.925299e-14
8 	 66 	 Ex 	 1 	 6.792917e-13 	 -1.240170e-13
8 	 67 	 Ex 	 1 	 7.470723e-13 	 -1.631721e-13
8 	 68 	 Ex 	 1 	 8.161647e-13 	 -2.061863e-13
8 	 69 	 Ex 	 1 	 8.859035e-13 	 -2.528879e-13
8 	 70 	 Ex 	 1 	 9.552430e-13 	 -3.023360e-13
8 	 71 	 Ex 	 1 	 1.023282e-12 	 -3.539588e-13
8 	 72 	 Ex 	 1 	 1.088921e-12 	 -4.064769e-13
8 	 73 	 Ex 	 1 	 1.151093e-12 	 -4.588957e-13
8 	 74 	 Ex 	 1 	 1.208808e-12 	 -5.097883e-13
8 	 75 	 Ex 	 1 	 1.260800e-12 	 -5.577088e-13
8 	 76 	 Ex 	 1 	 1.306840e-12 	 -6.017188e-13
8 	 77 	 Ex 	 1 	 1.345804e-12 	 -6.402779e-13
8 	 78 	 Ex 	 1 	 1.379106e-12 	 -6.737464e-13
8 	 79 	 Ex 	 1 	 1.409984e-12 	 -7.038496e-13
8 	 80 	 Ex 	 1 	 1.431842e-12 	 -7.249522e-13
8 	 81 	 Ex 	 1 	 1.438487e-12 	 -7.313675e-13
8 	 82 	 Ex 	 1 	 1.431960e-12 	 -7.249760e-13
8 	 83 	 Ex 	 1 	 1.410155e-12 	 -7.038555e-13
8 	 84 	 Ex 	 1 	 1.379317e-12 	 -6.737272e-13
8 	 85 	 Ex 	 1 	 1.346071e-12 	 -6.402508e-13
8 	 86 	 Ex 	 1 	 1.307167e-12 	 -6.016890e-13
8 	 87 	 Ex 	 1 	 1.261186e-12 	 -5.576774e-13
8 	 88 	 Ex 	 1 	 1.209253e-12 	 -5.097576e-13
8 	 89 	 Ex 	 1 	 1.151600e-12 	 -4.588680e-13
8 	 90 	 Ex 	 1 	 1.089491e-12 	 -4.064538e-13
8 	 91 	 Ex 	 1 	 1.023909e-12 	 -3.539412e-13
8 	 92 	 Ex 	 1 	 9.559284e-13 	 -3.023256e-13
8 	 93 	 Ex 	 1 	 8.866479e-13 	 -2.528882e-13
8 	 94 	 Ex 	 1 	 8.169668e-13 	 -2.061979e-13
8 	 95 	 Ex 	 1 	 7.479287e-13 	 -1.631935e-13
8 	 96 	 Ex 	 1 	 6.802010e-13 	 -1.240473e-13
8 	 97 	 Ex 	 1 	 6.147113e-13 	 -8.929174e-14
8 	 98 	 Ex 	 1 	 5.517224e-13 	 -5.878509e-14
8 	 99 	 Ex 	 1 	 4.919204e-13 	 -3.267534e-14
8 	 100 	 Ex 	 1 	 4.349626e-13 	 -1.062618e-14
8 	 101 	 Ex 	 1 	 3.803274e-13 	 7.669868e-15
8 	 102 	 Ex 	 1 	 3.292378e-13 	 2.215131e-14
8 	 103 	 Ex 	 1 	 2.827544e-13 	 3.253218e-14
8 	 104 	 Ex 	 1 	 2.408438e-13 	 3.979331e-14
8 	 105 	 Ex 	 1 	 2.041294e-13 	 4.475661e-14
8 	 106 	 Ex 	 1 	 1.717011e-13 	 4.761287e-14
8 	 107 	 Ex 	 1 	 1.429350e-13 	 4.873831e-14
8 	 108 	 Ex 	 1 	 1.175969e-13 	 4.839851e-14
8 	 109 	 Ex 	 1 	 9.533666e-14 	 4.692701e-14
8 	 110 	 Ex 	 1 	 7.587823e-14 	 4.449616e-14
8 	 111 	 Ex 	 1 	 5.880519e-14 	 4.132936e-14
8 	 112 	 Ex 	 1 	 4.418882e-14 	 3.760694e-14
8 	 113 	 Ex 	 1 	 3.211544e-14 	 3.348343e-14
8 	 114 	 Ex 	 1 	 2.212337e-14 	 2.925963e-14
8 	 115 	 Ex 	 1 	 1.384327e-14 	 2.533146e-14
8 	 116 	 Ex 	 1 	 7.084524e-15 	 2.156802e-14
8 	 117 	 Ex 	 1 	 1.543775e-15 	 1.794889e-14
8 	 118 	 Ex 	 1 	 -2.810084e-15 	 1.453849e-14
8 	 119 	 Ex 	 1 	 -6.010977e-15 	 1.137630e-14
8 	 120 	 Ex 	 1 	 -8.353819e-15 	 8.516795e-15
8 	 121 	 Ex 	 1 	 -1.013437e-14 	 6.053478e-15
8 	 122 	 Ex 	 1 	 -1.138402e-14 	 3.908693e-15
8 	 123 	 Ex 	 1 	 -1.222165e-14 	 2.039223e-15
8 	 124 	 Ex 	 1 	 -1.268062e-14 	 4.352568e-16
8 	 125 	 Ex 	 1 	 -1.282102e-14 	 -9.287963e-16
8 	 126 	 Ex 	 1 	 -1.268152e-14 	 -2.048820e-15
8 	 127 	 Ex 	 1 	 -1.228067e-14 	 -2.913486e-15
8 	 128 	 Ex 	 1 	 -1.173879e-14 	 -3.570020e-15
8 	 129 	 Ex 	 1 	 -1.119112e-14 	 -4.056005e-15
8 	 130 	 Ex 	 1 	 -1.061132e-14 	 -4.389040e-15
8 	 131 	 Ex 	 1 	 -1.001977e-14 	 -4.596166e-15
8 	 132 	 Ex 	 1 	 -9.411558e-15 	 -4.686638e-15
8 	 133 	 Ex 	 1 	 -8.783380e-15 	 -4.677460e-15
8 	 134 	 Ex 	 1 	 -8.150815e-15 	 -4.572433e-15
8 	 135 	 Ex 	 1 	 -7.517118e-15 	 -4.367340e-15
8 	 136 	 Ex 	 1 	 -6.915955e-15 	 -4.103247e-15
8 	 137 	 Ex 	 1 	 -6.389247e-15 	 -3.821220e-15
8 	 138 	 Ex 	 1 	 -5.915490e-15 	 -3.517050e-15
8 	 139 	 Ex 	 1 	 -5.489892e-15 	 -3.201313e-15
8 	 140 	 Ex 	 1 	 -5.104232e-15 	 -2.870736e-15
8 	 141 	 Ex 	 1 	 -4.746850e-15 	 -2.524131e-15
8 	 142 	 Ex 	 1 	 -4.423266e-15 	 -2.165821e-15
8 	 143 	 Ex 	 1 	 -4.133885e-15 	 -1.792013e-15
8 	 144 	 Ex 	 1 	 -3.882387e-15 	 -1.425872e-15
8 	 145 	 Ex 	 1 	 -3.675935e-15 	 -1.092180e-15
8 	 146 	 Ex 	 1 	 -3.504486e-15 	 -7.822841e-16
8 	 147 	 Ex 	 1 	 -3.361875e-15 	 -4.971393e-16
8 	 148 	 Ex 	 1 	 -3.243633e-15 	 -2.327075e-16
8 	 149 	 Ex 	 1 	 -3.143817e-15 	 1.386488e-17
8 	 150 	 Ex 	 1 	 -3.060675e-15 	 2.451769e-16
8 	 151 	 Ex 	 1 	 -2.989859e-15 	 4.658038e-16
8 	 152 	 Ex 	 1 	 -2.933221e-15 	 6.726705e-16
8 	 153 	 Ex 	 1 	 -2.892279e-15 	 8.663086e-16
8 	 154 	 Ex 	 1 	 -2.863692e-15 	 1.040472e-15
8 	 155 	 Ex 	 1 	 -2.845536e-15 	 1.187186e-15
8 	 156 	 Ex 	 1 	 -2.835078e-15 	 1.312171e-15
8 	 157 	 Ex 	 1 	 -2.829258e-15 	 1.418158e-15
8 	 158 	 Ex 	 1 	 -2.827133e-15 	 1.506151e-15
8 	 159 	 Ex 	 1 	 -2.826989e-15 	 1.577053e-15
8 	 160 	 Ex 	 1 	 -2.828068e-15 	 1.633897e-15
8 	 161 	 Ex 	 1 	 -2.829119e-15 	 1.679657e-15
8 	 162 	 Ex 	 1 	 -5.507939e-15 	 1.969245e-15
8 	 163 	 Ex 	 1 	 -5.705705e-15 	 1.811423e-15
8 	 164 	 Ex 	 1 	 -5.930078e-15 	 1.625546e-15
8 	 165 	 Ex 	 1 	 -6.187234e-15 	 1.408849e-15
8 	 166 	 Ex 	 1 	 -6.480955e-15 	 1.160730e-15
8 	 167 	 Ex 	 1 	 -6.821650e-15 	 8.730938e-16
8 	 168 	 Ex 	 1 	 -7.216777e-15 	 5.383460e-16
8 	 169 	 Ex 	 1 	 -7.678969e-15 	 1.543781e-16
8 	 170 	 Ex 	 1 	 -8.222950e-15 	 -2.899864e-16
8 	 171 	 Ex 	 1 	 -8.849893e-15 	 -7.751376e-16
8 	 172 	 Ex 	 1 	 -9.563116e-15 	 -1.284302e-15
8 	 173 	 Ex 	 1 	 -1.037091e-14 	 -1.820148e-15
8 	 174 	 Ex 	 1 	 -1.127415e-14 	 -2.377216e-15
8 	 175 	 Ex 	 1 	 -1.229840e-14 	 -2.963123e-15
8 	 176 	 Ex 	 1 	 -1.345826e-14 	 -3.582234e-15
8 	 177 	 Ex 	 1 	 -1.478752e-14 	 -4.238844e-15
8 	 178 	 Ex 	 1 	 -1.631327e-14 	 -4.941205e-15
8 	 179 	 Ex 	 1 	 -1.807026e-14 	 -5.681817e-15
8 	 180 	 Ex 	 1 	 -2.011120e-14 	 -6.473073e-15
8 	 181 	 Ex 	 1 	 -2.240935e-14 	 -7.263540e-15
8 	 182 	 Ex 	 1 	 -2.494250e-14 	 -8.007638e-15
8 	 183 	 Ex 	 1 	 -2.774983e-14 	 -8.700196e-15
8 	 184 	 Ex 	 1 	 -3.083168e-14 	 -9.323058e-15
8 	 185 	 Ex 	 1 	 -3.428238e-14 	 -9.869602e-15
8 	 186 	 Ex 	 1 	 -3.817068e-14 	 -1.034099e-14
8 	 187 	 Ex 	 1 	 -4.257371e-14 	 -1.069572e-14
8 	 188 	 Ex 	 1 	 -4.763007e-14 	 -1.091787e-14
8 	 189 	 Ex 	 1 	 -5.322406e-14 	 -1.093175e-14
8 	 190 	 Ex 	 1 	 -5.925308e-14 	 -1.067251e-14
8 	 191 	 Ex 	 1 	 -6.581637e-14 	 -1.009169e-14
8 	 192 	 Ex 	 1 	 -7.291102e-14 	 -9.152858e-15
8 	 193 	 Ex 	 1 	 -8.074093e-14 	 -7.755098e-15
8 	 194 	 Ex 	 1 	 -8.945462e-14 	 -5.836942e-15
